3	299	2.3659341318678813
3	300	3.122951720979462
3	307	3.0268646261256547
3	318	3.835769617026253
3	323	2.5205235778403337
3	324	2.716760858083446
3	327	2.924412184275318
3	328	2.9466922956360895
3	330	2.6968218948201024
3	331	3.045555058557347
3	332	3.048370346089236
3	334	2.87713864579931
3	335	2.4234720397101834
3	337	3.0758909950952993
3	341	2.447041977666238
3	343	2.6777790912177752
3	345	2.8745573922664445
3	348	2.7470742358404485
3	349	2.561734254000746
3	350	2.728940457346208
3	351	2.5559016992920256
3	354	2.928990280960455
4	50	5.0
4	260	3.4889854957652915
4	264	3.698229831440279
4	288	4.266449410101641
4	294	3.987054755965021
4	303	4.5807918376865695
4	354	4.332281887805601
4	356	4.157429461448066
4	357	5.0
4	361	4.602351715513545
5	1	3.26780842337268
5	2	2.6697567754783185
5	17	2.750987019567489
5	24	2.8756669395294923
5	40	2.29761352975994
5	42	3.187133758538747
5	62	2.7533968023480972
5	69	3.2130281985867186
5	79	3.432315232607118
5	80	2.2366525351929503
5	89	3.534539531548532
5	90	2.5874999784931076
5	94	2.5220304441899124
5	98	3.605335751593307
5	100	3.4780640973944403
5	102	2.5434669915037196
5	109	2.956879849660581
5	110	2.096002346637772
5	139	2.287855385575447
5	143	3.128519246436371
5	144	3.247876205035331
5	153	3.0984195857364205
5	154	3.1085327138660643
5	167	2.406877867458962
5	173	3.512284693807943
5	176	3.313278418661148
5	185	3.470084968140939
5	209	3.2437187482592185
5	211	3.276521667057688
5	214	2.7015301581910767
5	219	2.7278818731238483
5	222	3.0423669145317325
5	225	2.388825184296833
5	227	2.730658104997808
5	230	2.8519334001862444
5	231	2.1533199611232607
5	234	3.119204542732233
5	241	3.0088456252733047
5	243	1.8847949267487838
5	259	2.229866835964928
5	267	2.1303925925336804
5	363	2.32219539336893
5	364	2.403346069369341
5	369	2.1601536228792995
5	370	2.328854984196401
5	372	2.8595875068202723
5	376	2.415685364027367
5	377	2.0870428247550765
5	379	2.646546408475096
5	382	2.9308497731031316
5	384	2.214526409500978
5	385	3.0475670673029596
5	388	1.9213204879036596
5	389	2.8156339348141235
5	391	2.1899596283664704
5	393	2.8103257659212293
5	394	2.831843701043865
5	397	2.4372043867986366
5	400	2.3082782672008353
5	402	2.879561933369496
5	403	2.909807250063173
5	407	1.9223024776550435
5	410	2.544811428176749
5	411	2.425515431960231
5	413	2.31383998506084
5	417	2.534609526091819
5	418	2.9146855110891448
5	421	2.978742770892101
5	422	2.2303896508561314
5	423	3.171516249974027
5	424	1.0
5	426	2.5414571590357014
5	428	3.165575375564305
5	429	3.2935727769769816
5	433	3.062613541683764
5	435	3.2248544227195026
5	436	3.0259012304719897
5	439	1.0906386641863384
5	441	2.2184512630841975
5	444	2.449158069366028
5	445	3.1528732394125805
5	453	1.9237178368156975
5	454	2.2946277256295406
5	457	1.2991438252575005
6	14	3.854867120441389
6	15	3.787947942283453
6	19	3.962176381934909
6	23	4.028175089517634
6	28	3.9155888841376574
6	32	3.7567432985266938
6	56	4.004432380720065
6	59	3.9625474822722184
6	69	3.835702995812569
6	70	3.673974523316353
6	81	3.5301396585623683
6	86	3.7899761322903602
6	87	4.027076850756439
6	95	3.859902768453661
6	98	4.236591301653527
6	100	4.110793492881089
6	117	3.7169338505984943
6	124	4.07884382936348
6	125	3.5893578596507183
6	131	3.715356374898813
6	133	3.8174581708395623
6	134	4.173381619061017
6	135	3.893790655501908
6	136	3.973643869049397
6	143	3.7635965670858487
6	151	3.6806677974689848
6	154	3.7251174457744347
6	156	3.9296623642837956
6	175	3.750449749033506
6	180	3.9917395899592694
6	183	4.010858238875419
6	187	4.127428496864202
6	188	3.74037489781501
6	189	4.001173304840344
6	193	3.9250760718596496
6	195	3.915847801988253
6	197	4.005115891994551
6	199	4.179410856748766
6	204	3.800818236549717
6	205	3.953323330106673
6	208	3.9173108850798073
6	209	3.8693930934497573
6	211	3.9048296876842037
6	213	3.917075010292862
6	221	3.7824804508871877
6	238	3.8214013816510715
6	248	3.705071677109674
6	258	3.858954141325156
6	269	3.9661733268747166
6	275	3.9301668428288536
6	276	3.629985836254116
6	284	3.2377484365381672
6	286	3.667438889118771
6	294	3.2280018896360887
6	297	3.917046278793171
6	301	3.333346110062096
6	304	3.6002920095399826
6	318	4.41816800933317
6	357	4.264826495081305
6	423	3.8038235004088956
6	432	3.8276528906427587
6	458	3.237483740407243
6	459	3.822943506700041
6	463	3.711710272829117
6	466	3.487335487795778
6	467	3.6972157365706226
6	469	3.707866341963488
6	470	3.7218634020700936
6	471	3.6241074486747453
6	475	3.867492600980021
6	476	3.1311871555598074
6	477	3.2624549588165026
6	478	3.966678302209346
6	479	4.165406094410745
6	480	4.2486033900752345
6	481	3.792358106844886
6	483	4.367630472194113
6	484	4.07077835849862
6	486	3.753727882823498
6	487	4.0065435337562425
6	488	4.203914787721389
6	492	3.6914571694299503
6	498	4.043766388464578
6	499	3.836387512651581
6	500	3.780968256778782
6	506	3.753484105989551
6	508	3.6568265893999037
6	509	3.7725752255533975
6	511	4.140756331174895
6	513	4.206016057966174
6	515	4.283398653448912
6	517	3.6989359702442832
6	518	3.8093935833235633
6	521	3.8318164661970737
6	523	3.9012315926380596
6	524	3.988297494519117
6	525	3.8641889139625314
6	526	3.8887534985683496
6	528	4.076554590834209
6	532	3.618785270488306
6	534	3.5321894142931636
7	7	4.1428136320048905
7	8	4.277710247188135
7	10	4.166595010153459
7	22	4.4395324712983
7	28	4.226283064335159
7	32	4.065918020259126
7	44	3.5820394737961068
7	53	3.429795924779301
7	54	3.741983588524199
7	72	3.55239516880588
7	78	2.939588601210555
7	79	4.371409996081734
7	81	3.8369851349539146
7	82	4.080477285146592
7	89	4.46252444670557
7	90	3.5146430760144933
7	92	3.9893810607719065
7	93	4.188959518859831
7	101	3.886059956464116
7	106	3.294224662362706
7	118	3.5726210173211723
7	121	3.7337251072999256
7	126	4.169929560529294
7	127	4.5535378195563565
7	131	4.025329902084188
7	133	4.129666943296158
7	136	4.282753692788851
7	139	3.2276141675542034
7	142	3.4471227766663404
7	151	3.9976860971608303
7	153	4.03117809330418
7	154	4.031976991980211
7	156	4.23655231402436
7	161	3.819044619567795
7	162	3.7565191401765654
7	163	3.8528182610444692
7	166	4.321407247689919
7	168	4.343664875878724
7	171	4.269697629156565
7	172	4.489832612723451
7	174	4.538142588936787
7	176	4.243301428037066
7	177	4.161158699072756
7	181	4.32599504865117
7	182	4.26855940800314
7	183	4.315538711330655
7	185	4.402602064369298
7	188	4.045471858476135
7	190	4.404977940284349
7	191	4.445981509369034
7	193	4.2324049969275235
7	195	4.224158897123265
7	196	4.161959912329251
7	200	4.116541460834334
7	203	4.121105811957727
7	205	4.259387501562849
7	207	4.078294648778445
7	208	4.223173581628914
7	210	4.223163875257954
7	212	3.927528400690478
7	223	4.425504298967771
7	226	3.74644411798918
7	227	3.66613473268384
7	228	4.16210806069264
7	232	3.6370037748970008
7	241	3.941454608813573
7	259	3.217313008857158
7	260	2.973633976370918
7	264	3.2224157575375285
7	266	3.228661863001169
7	268	4.1482279632311325
7	269	4.274054218961511
7	273	3.894832988783193
7	281	3.5761899230454963
7	285	4.521876936447281
7	288	3.793316688660226
7	300	4.035310889814149
7	307	3.9054568271525065
7	334	3.7893671234833177
7	378	4.011258551466993
7	382	3.881219603727513
7	385	3.982942145592507
7	389	3.7707291178743776
7	393	3.752439302723313
7	396	3.283306736738237
7	399	3.715244419295724
7	401	3.180064834689809
7	404	3.897170470860278
7	418	3.84868778866225
7	420	3.9906149109599096
7	423	4.11641333508116
7	428	4.1046337790678304
7	430	4.271997558831444
7	431	3.9079923421339444
7	432	4.133898415259848
7	435	4.157637632332884
7	448	3.8374573054554437
7	450	2.9101310565949285
7	451	3.6353923697592045
7	455	3.6659713209635525
7	461	3.8660485495080894
7	471	3.9431564701746806
7	472	3.4684514563883013
7	479	4.473243167916711
7	480	4.555948134523506
7	481	4.110547917294382
7	482	4.263591528476861
7	483	4.676281969648447
7	484	4.379392422303249
7	485	4.053180144582214
7	489	4.288746940698771
7	491	3.992434930633577
7	492	4.000548444152958
7	495	3.737396002004206
7	496	4.341765594444987
7	497	4.066649964638593
7	498	4.352234995243721
7	501	3.7851335487900153
7	504	4.07919553516183
7	505	4.272179994990873
7	511	4.447389882576657
7	514	4.153468846142101
7	515	4.594718769715327
7	519	4.257840790186578
7	520	4.39775785618723
7	526	4.195083893903425
7	528	4.384051429989695
7	530	4.209644356804956
7	537	4.207511048169601
7	541	3.402123209486315
7	542	2.868310017907716
7	543	4.042388126647961
7	548	2.4918616298516345
7	550	3.7249754097929957
7	553	3.748911642824522
7	554	3.2646523579056597
7	555	2.447550292894454
7	559	3.5796703804122942
7	560	3.031699388635652
7	562	3.586328934590389
7	563	3.0751782898618014
7	564	2.4856810463096464
7	567	3.442636973084274
7	570	3.398344955525171
7	576	3.5313377406689055
7	579	3.096346949041638
7	580	3.868539054117573
7	581	3.5521340236333194
7	582	3.904544782240264
7	587	3.965588240822467
7	589	4.3355464495217655
7	599	2.986184015952878
7	604	3.450668962454231
7	608	3.825283299632733
7	614	4.2438254379311156
7	618	3.5883438465728066
7	619	3.4881529414093078
7	621	3.7059728692264913
7	622	3.2644854384087276
7	623	3.6784042611503294
7	624	3.7019494364868084
7	626	3.554507403566597
7	627	3.844054029971907
7	630	3.9135497669413706
7	633	3.8395871026714343
7	636	3.3900929554935018
7	637	3.921387085471354
7	642	4.0217485963114346
7	643	4.1461250863080465
7	644	4.083123651094249
7	645	4.281749302114114
7	647	4.2152048701712905
7	648	3.863162674281461
7	650	4.395454800490422
7	653	4.32809859290202
7	654	4.139692970170982
7	657	3.8991686180004694
7	658	4.334102441203213
7	659	4.0569320156101805
7	661	3.727021991232709
7	662	4.126570400790388
7	667	3.336378294804312
7	669	3.4725639408780973
7	673	3.5009649169504518
7	674	3.9907506739451164
7	675	3.6753072982061528
7	676	3.0
7	680	3.11696178595811
7	681	3.4547207080283813
7	683	4.100262863355733
8	7	3.867078371289741
8	22	4.1563799782852655
8	50	4.387865039253307
8	56	4.042268338426312
8	79	4.0781857567647375
8	89	4.170793436210991
8	127	4.298557674252793
8	144	3.8982149414708878
8	172	4.208832139011257
8	176	3.9527049258414086
8	182	3.9760638430530637
8	183	4.044402498762681
8	188	3.7688645442816178
8	190	4.099716935100348
8	210	3.9389719106288736
8	258	3.9013300949901497
8	294	3.2447015323283104
8	301	3.394075611518363
8	338	2.7750993940028126
8	385	3.6865967677775586
8	457	1.9678158309018245
8	511	4.1669133237946525
8	550	3.4317524027098236
8	568	3.6595357704143074
8	651	3.9328043723291892
8	685	3.7329197650514563
8	686	2.505308558383975
8	687	2.064203121297436
8	689	3.641792423554194
9	6	4.374653973634977
9	286	4.2303127077971086
9	298	4.3639801666746925
9	340	4.153378154496931
9	479	4.7592856685424385
9	487	4.600157912736521
9	507	4.382235505879534
9	521	4.439664768359553
9	527	4.535670772738378
9	691	4.23285206107989
10	1	4.528489217395396
10	4	4.172462495336051
10	7	4.46710417536387
10	13	4.087999630634967
10	16	4.038999872403532
10	22	4.760436441703809
10	48	4.6974771744659725
10	56	4.636371868632343
10	64	5.0
10	98	4.864970284594606
10	99	4.353359055994835
10	100	4.740543128431511
10	124	4.696448390180926
10	127	4.882045343212698
10	132	4.643469982659886
10	133	4.460663593789334
10	135	4.523958041976219
10	144	4.505592221111333
10	155	3.7297299429646866
10	156	4.55928246319997
10	160	4.175887103057881
10	164	4.246447085028036
10	168	4.664139300449536
10	175	4.381606063789558
10	176	4.56644690161563
10	183	4.641007088423841
10	186	4.452271343405959
10	191	4.771568321730291
10	194	4.620493704774518
10	195	4.54315437511168
10	199	4.811431007694068
10	200	4.4368101629093575
10	203	4.438280671063691
10	218	4.1202914448611345
10	223	4.745010512236394
10	234	4.379029770014904
10	269	4.579672395993705
10	275	4.563279151991479
10	283	4.3699951788622755
10	285	4.84123373956846
10	289	3.715281348826668
10	294	3.8543617612809973
10	321	3.812188529534669
10	340	4.249699175460256
10	367	4.194955552729221
10	371	3.941900214907204
10	385	4.302862611378428
10	418	4.165906582055022
10	420	4.30770400596471
10	435	4.48098265647185
10	447	4.142233234363285
10	461	4.185734777322527
10	463	4.349032964300876
10	474	4.827991468102247
10	475	4.510391467671335
10	483	5.0
10	486	4.3810617782282115
10	488	4.833688807303095
10	489	4.6099869371205795
10	493	4.69824339206434
10	495	4.061026828154452
10	496	4.662934084188246
10	497	4.3901132881855
10	498	4.672145409232928
10	504	4.401968259826452
10	505	4.597452620776967
10	509	4.404078248947119
10	519	4.58012118434265
10	521	4.466664444349061
10	558	4.259362939368748
10	588	4.411151712452487
10	603	4.524645386954662
10	611	4.520408571328124
10	615	4.18752733946465
10	651	4.5573530247628735
10	652	4.59255063846592
10	655	4.697073670593642
10	656	4.8062147276673155
10	657	4.2157950021618085
10	695	3.8464298447696166
10	696	4.19085887856243
10	698	4.253706485004347
10	702	4.04471231478818
10	703	3.731849734413722
10	704	4.496700814304497
10	705	3.25777281949561
10	706	4.477814447228134
10	710	3.8741094366583657
10	711	4.2015045086233345
10	712	3.8995350752413347
11	9	3.7862652748632746
11	12	4.335006557310228
11	22	4.079533717671709
11	38	3.0885380898041612
11	40	2.880356267548693
11	47	3.635639698461376
11	51	3.509986174876568
11	90	3.15581546782073
11	94	3.101115134595731
11	97	3.673309658082822
11	100	4.0609607795076865
11	109	3.5209758746943387
11	110	2.674061477080877
11	111	3.4623801511889707
11	120	2.2770292449734475
11	135	3.8394219532158123
11	175	3.695859211763526
11	185	4.046361517684194
11	190	4.053472844270971
11	191	4.088105493410998
11	194	3.9507329601121164
11	203	3.763271988819754
11	204	3.7564947389672034
11	215	3.6026213470872013
11	216	3.8498391874648017
11	227	3.307064028896897
11	230	3.426016528613377
11	241	3.5834611422518705
11	260	2.5918584835462837
11	268	3.8069782822504785
11	277	3.406985524595406
11	291	3.4201770406875975
11	300	3.676749764869549
11	312	3.172947785083691
11	350	3.2512902159729045
11	383	2.292432523038534
11	395	2.796820894402991
11	402	3.47220234898132
11	425	3.7751868809896605
11	428	3.737219097719254
11	429	3.8665308251663797
11	435	3.7975365899856897
11	455	3.3153598051524216
11	517	3.6459454617591036
11	521	3.781801871938733
11	524	3.9370158667067243
11	558	3.583921912006268
11	561	3.2375657792012307
11	573	3.226804412408142
11	597	3.168921030163186
11	652	3.9128555354576116
11	660	3.977772157896624
11	663	3.431365299439696
11	710	3.194189011086868
11	713	3.3809598882042797
11	714	3.128987285784677
11	720	2.9462325882874323
11	721	3.1546431417752565
11	722	3.4463620396872967
11	723	2.796306846202373
11	725	3.4674411236945435
11	726	3.112288233949581
11	730	3.6540260769873307
11	732	2.569225374260844
11	733	3.844959867464181
11	734	3.768728064043314
11	735	3.075169339902612
11	736	3.055227572149213
11	739	3.320173888749041
11	740	3.62627637455744
11	741	2.1577308574710266
11	743	4.029844857644734
11	744	3.691728624441018
11	746	3.1535032302112604
11	751	3.691977540391719
11	752	3.2315878129752127
12	15	4.507601350360606
12	28	4.615096292958599
12	50	5.0
12	71	4.468203018395512
12	82	4.476033669710152
12	96	4.712960792430407
12	97	4.422481825879655
12	132	4.7103950685249165
12	143	4.463677503349471
12	157	4.416030843478722
12	172	4.895224292658091
12	191	4.837735526525257
12	196	4.554723240724547
12	200	4.502783555945862
12	204	4.509784291822684
12	276	4.3298953922624035
12	282	4.437685225642345
12	300	4.39096170949165
12	318	5.0
12	381	4.2069625176085905
12	402	4.2186590069681555
12	471	4.328178258262548
12	684	4.096713298822319
12	735	3.813246107358631
12	753	4.12546335073719
12	754	3.6277184197523775
13	2	2.848310299153498
13	11	3.397145514578901
13	14	3.4048186375388796
13	21	2.4886826531167854
13	24	3.041135504072408
13	25	3.039544864468482
13	27	2.8645518257997025
13	29	2.3467268427083203
13	40	2.4791627155122433
13	42	3.3570141264662174
13	45	3.5898257778693017
13	48	3.621392600937102
13	56	3.5561713898579272
13	59	3.5148615158072336
13	61	3.3684167681866364
13	64	3.9417779803109143
13	66	3.1039107816741427
13	71	3.325364735473448
13	72	2.795052068668111
13	73	3.0569449241346476
13	88	3.0336850298426685
13	90	2.7575419957892002
13	94	2.697554124931387
13	97	3.2763495461519128
13	98	3.7892469036451164
13	100	3.6644710319192635
13	109	3.125855560223073
13	118	2.8113297360678775
13	121	2.9752873056939046
13	124	3.632714058571513
13	137	3.404400628227101
13	144	3.428303036933983
13	147	3.067140691376742
13	150	3.3498906389835903
13	153	3.2774028487243125
13	154	3.282230222674858
13	161	3.061617858313923
13	167	2.583315494147721
13	168	3.590524865795041
13	173	3.6879750882295608
13	178	3.802035183166662
13	180	3.545886132151899
13	181	3.573783769002543
13	185	3.6492262447717887
13	186	3.3735664362807665
13	190	3.648394942196347
13	195	3.4714038648051346
13	196	3.4065215847584236
13	198	3.54361471383898
13	201	3.2139975664676004
13	208	3.4686214617744895
13	210	3.4643776169878056
13	212	3.17164710214464
13	215	3.204610937977005
13	217	2.858166239070119
13	219	2.8916553999141574
13	226	2.9918669555968243
13	229	2.7114689027600574
13	230	3.031828691817825
13	232	2.877874579260552
13	238	3.375956859393371
13	243	2.160427025796192
13	258	3.4052807741193725
13	261	2.2032665163006118
13	263	1.6656554320758414
13	265	3.4740972534984196
13	268	3.4015798454354935
13	269	3.5143685231720827
13	270	3.3612166724077137
13	271	2.8490582014600085
13	272	3.8956432013688684
13	273	3.135496393457305
13	276	3.1844061362782266
13	281	2.819380457035169
13	287	3.2054648741635905
13	289	2.6263655229662928
13	290	2.732983491666105
13	294	2.781413094157042
13	300	3.2727072630236336
13	301	2.898556805077718
13	302	3.795415841864805
13	303	3.314198841383885
13	305	3.239004016548477
13	308	2.9108180471423704
13	312	2.7650609725018036
13	314	1.5129223672493324
13	315	3.678434165705331
13	317	3.4776574191339096
13	318	3.972596741178317
13	319	2.8635196127318645
13	320	3.984747166414598
13	331	3.1625555080615
13	333	3.2134188291515575
13	334	3.001419424743244
13	338	2.3077610292444835
13	340	3.164354189046765
13	341	2.5843556808708654
13	343	2.8214275423125716
13	344	3.270733839513035
13	345	3.0101177322935193
13	349	2.704424808659379
13	351	2.7117901899277386
13	353	2.006489203729873
13	354	3.0686099146882917
13	360	2.966004615543666
13	363	2.5014497113469143
13	377	2.2509278330522897
13	379	2.8340633608611134
13	384	2.3879487394937233
13	385	3.2264783729363464
13	387	2.8803222888348565
13	391	2.372801901022925
13	396	2.529927926609356
13	402	3.0711949952344857
13	405	2.902601196361435
13	409	2.776304313397797
13	414	2.98774142648626
13	416	2.994404177143875
13	418	3.089700067147953
13	420	3.2322077359369197
13	421	3.1792882724318714
13	423	3.359013420074345
13	428	3.3496166951554374
13	431	3.1526663306344758
13	436	3.201937350312749
13	437	1.0997096984451353
13	440	1.6970812906195478
13	443	3.367623861179819
13	447	3.06668446560968
13	449	2.597538256437081
13	450	2.158931742699801
13	451	2.8757276886786425
13	452	2.2941417682452174
13	457	1.6304092563871824
13	467	3.2524945434342145
13	472	2.7082593281888703
13	476	2.688446506878586
13	477	2.80729955429399
13	480	3.8030343046978556
13	481	3.347692149443677
13	482	3.502128353148926
13	483	3.921772774850026
13	488	3.755178891350768
13	493	3.6178076073692518
13	498	3.5965414588478164
13	501	3.0235708529142755
13	502	3.165793987697462
13	505	3.5161509921483245
13	508	3.2105858120631536
13	509	3.325559489886768
13	514	3.399546792550856
13	516	3.394052728364927
13	517	3.249738851626991
13	519	3.5069126462529208
13	520	3.643943261610041
13	524	3.5435276038009538
13	526	3.4438974462618033
13	530	3.4584050081391187
13	539	2.1689940473466724
13	540	2.2071923137380938
13	546	2.692551568552241
13	548	1.7605242234318546
13	564	1.748129270045725
13	567	2.6731387582091175
13	570	2.6427701700042046
13	588	3.33357911929353
13	589	3.5847004430890017
13	596	2.957745982143244
13	597	2.774660844437279
13	601	3.1260110389441915
13	604	2.696451970803528
13	610	3.551525058027607
13	612	3.567265404155896
13	614	3.4870124444397828
13	615	3.1069378333846056
13	617	3.069973931521535
13	624	2.946848377664864
13	625	2.6312288103728165
13	632	3.527676099876251
13	651	3.4840344427339587
13	652	3.516188037890295
13	659	3.29720734527923
13	665	2.2314718714992985
13	673	2.748180192350012
13	678	2.7340434583106354
13	682	2.1518256363880686
13	683	3.346491428682921
13	685	3.271316844298403
13	694	2.9386031693289643
13	705	2.148319045811947
13	716	3.421784419905657
13	720	2.5510526127135265
13	735	2.67968550252003
13	752	2.825980718285626
13	755	2.894856803658766
13	759	2.808709738496038
13	764	3.0400108228977603
13	766	2.7781291361225073
13	772	2.95815983145091
13	776	3.0904943669157245
13	780	2.38268268832466
13	781	2.3316412401281292
13	782	2.2879319716610005
13	783	2.8861108212368114
13	784	2.4845982943632543
13	786	2.6458186772499177
13	787	3.3091205682080336
13	788	2.4497655809728527
13	794	2.705568380745402
13	802	2.7527379000898566
13	805	2.740585409106337
13	807	2.719943106360859
13	808	2.714639050671883
13	809	3.4363691205040383
13	812	2.885686450211943
13	814	2.135585968004772
13	816	2.2235908244732436
13	820	2.436895167759022
13	821	2.393734727639214
13	823	2.41609662002325
13	828	2.2896317504310257
13	830	1.9990607647335779
13	831	3.1743423100647257
13	836	2.4785127631850328
13	839	2.5745918411637816
13	840	3.146866243036372
13	842	2.6056826185301505
13	844	2.829929926733568
13	847	4.0611093847208295
13	848	3.6421285864031665
13	852	1.8574869472811608
13	854	2.436891104524137
13	856	1.9787399357173312
13	857	3.457167343091851
13	858	2.879945640615295
13	859	3.160379027747937
13	860	2.8656878555957257
13	861	4.084662141907043
13	864	2.706730612946338
13	866	3.067422225533838
13	868	3.013098047067831
13	869	2.3554934088621264
13	874	2.7704661715453573
13	875	2.511458074797983
13	876	3.3093084571300158
13	877	2.9248027193825363
13	878	3.0354344472621304
13	885	2.083137682939224
13	887	2.4956517083151004
13	888	1.615834075275721
13	890	3.5627847446829075
13	892	2.8319401682719274
13	894	3.400756436665385
13	898	3.2099558465929885
13	901	2.641077048607064
13	906	2.8516886023300803
13	907	4.2287000254398155
13	908	2.6858868676191983
13	910	2.7559597866192886
13	912	2.681134962879683
13	913	3.404961984938772
13	915	3.579767367212484
13	918	3.000076294206914
14	7	4.48196523576931
14	9	4.4705242274969725
14	13	4.092015911414085
14	14	4.475827072589404
14	15	4.43164926707488
14	18	3.850972860104248
14	22	4.774012927957325
14	23	4.661531628370145
14	42	4.452792011055488
14	50	4.985493182898422
14	56	4.6439460699087505
14	70	4.309619703963382
14	93	4.512072284422614
14	98	4.870242262182517
14	100	4.748326427413735
14	111	4.150440504402211
14	116	4.438239493181686
14	121	4.0668855872210585
14	151	4.3264241448521465
14	168	4.679219264300507
14	172	4.817929869235055
14	174	4.870985503866674
14	175	4.389340710422369
14	176	4.564450970144405
14	181	4.660389924424903
14	202	4.436518581397226
14	204	4.447227319677185
14	211	4.546640351691476
14	213	4.5551585302488355
14	242	4.678649986742501
14	269	4.583976009801343
14	275	4.575517909096481
14	283	4.390437717804346
14	285	4.851515440921473
14	313	4.980526995519536
14	357	4.905837407235888
14	408	5.0
14	455	4.0118173571750555
14	474	4.8324967621482555
14	475	4.519605576944699
14	477	3.8711132262188017
14	492	4.327260011085403
14	498	4.679056465033902
14	509	4.409395565446016
14	514	4.484957519789258
14	517	4.343470507095847
14	519	4.587801463697442
14	530	4.53662440906761
14	596	4.037996580497265
14	603	4.5316883778682
14	655	4.694577228950727
14	709	4.317727873948878
14	716	4.481870726193448
14	792	4.3243928469751856
14	813	3.2956361208522966
14	845	3.534259535508868
14	922	3.8051515885621545
15	1	3.3474837206030723
15	7	3.2788133694590416
15	9	3.2917573027447222
15	18	2.516851675845613
15	20	2.9625422732926485
15	25	2.939222112641061
15	127	3.694655307946062
15	137	3.2830440006556
15	148	2.8139323603431996
